Source,Target,Weight
user_005294,user_035195,1
user_005295,user_036407,1
user_005295,user_035079,1
user_005296,user_034104,1
user_005296,user_015376,1
user_005296,user_035011,1
user_005296,user_035164,1
user_005296,user_035548,1
user_005296,user_035068,1
user_005297,user_034104,4
user_005297,user_035447,1
user_005297,user_007246,1
user_005297,user_035429,3
user_005297,user_017648,1
user_005297,user_035069,1
user_005297,user_015376,1
user_005297,user_035102,1
user_005297,user_035079,1
user_005297,user_004344,2
user_005297,user_035063,1
user_005297,user_027576,1
user_005297,user_006046,2
user_005297,user_005792,2
user_005297,user_035009,2
user_005297,user_018558,1
user_005298,user_035247,1
user_005298,user_035090,1
user_005299,user_013306,4
user_005299,user_026103,1
user_005299,user_035152,1
user_005299,user_033133,1
user_005299,user_010916,1
user_005300,user_035007,1
user_005301,user_001922,1
user_005301,user_035085,1
user_005301,user_001488,1
user_005301,user_035586,1
user_005301,user_035195,3
user_005301,user_006069,1
user_005301,user_015191,1
user_005301,user_035490,1
user_005301,user_008941,2
user_005301,user_035020,1
user_005301,user_006046,2
user_005301,user_035132,1
user_005301,user_035072,1
user_005301,user_035096,1
user_005301,user_035062,1
user_005301,user_035046,2
user_005301,user_007246,1
user_005301,user_014076,5
user_005301,user_001899,1
user_005301,user_035210,1
user_005301,user_010788,1
user_005302,user_015376,1
user_005302,user_012245,1
user_005302,user_035011,1
user_005302,user_036408,1
user_005302,user_035060,1
user_005302,user_035528,1
user_005303,user_035094,1
user_005304,user_035007,1
user_005304,user_035103,1
user_005305,user_035182,1
user_005305,user_035240,1
user_005306,user_027159,1
user_005306,user_003112,1
user_005307,user_035070,1
user_005308,user_004563,1
user_005308,user_035028,1
user_005309,user_001538,1
user_005310,user_035013,1
user_005310,user_014516,1
user_005310,user_007504,1
user_005310,user_035231,1
user_005310,user_035127,1
user_005310,user_015907,1
user_005310,user_035048,1
user_005310,user_010453,1
user_005310,user_035133,1
user_005311,user_035211,1
user_005311,user_001768,1
user_005311,user_001491,1
user_005312,user_035007,1
user_005312,user_009001,1
user_005313,user_020711,1
user_005313,user_035056,1
user_005314,user_035013,1
user_005314,user_035085,1
user_005314,user_035733,1
user_005314,user_035052,1
user_005315,user_035011,1
user_005316,user_034104,1
user_005316,user_015376,1
user_005317,user_036034,1
user_005318,user_025869,1
user_005318,user_035173,1
user_005318,user_035007,1
user_005319,user_035031,1
user_005319,user_025667,2
user_005319,user_035067,1
user_005319,user_035153,1
user_005319,user_026103,1
user_005319,user_035468,2
user_005319,user_036409,1
user_005319,user_035032,1
user_005319,user_035930,1
user_005319,user_035183,1
user_005319,user_035318,1
user_005319,user_035770,1
user_005319,user_036410,1
user_005319,user_026100,1
user_005319,user_007215,1
user_005319,user_013734,1
user_005319,user_029391,1
user_005319,user_035227,1
user_005319,user_035359,1
user_005319,user_036274,1
user_005320,user_035052,1
user_005320,user_035011,1
user_005320,user_016186,1
user_005320,user_019936,1
user_005320,user_035090,1
user_005320,user_035132,1
user_005320,user_035258,1
user_005320,user_035044,1
user_005321,user_034104,1
user_005322,user_035225,1
user_005322,user_035067,1
user_005323,user_026103,1
user_005323,user_006672,1
user_005324,user_004563,1
user_005324,user_035195,1
user_005324,user_020711,1
user_005325,user_035007,1
user_005325,user_035506,1
user_005326,user_035096,1
user_005326,user_024229,1
user_005327,user_002252,1
user_005327,user_030793,1
user_005328,user_034104,1
user_005328,user_009936,1
user_005328,user_001768,1
user_005328,user_017300,1
user_005329,user_036083,1
user_005330,user_007246,1
user_005330,user_035007,1
user_005330,user_025082,1
user_005331,user_035007,2
user_005331,user_020711,3
user_005331,user_009001,2
user_005331,user_024229,1
user_005331,user_004563,3
user_005331,user_035048,1
user_005331,user_035097,1
user_005331,user_035026,1
user_005331,user_007246,1
user_005331,user_002252,1
user_005331,user_015301,1
user_005331,user_035289,1
user_005331,user_035171,1
user_005331,user_035013,1
user_005331,user_002261,1
user_005331,user_035020,1
user_005331,user_011048,1
user_005331,user_035210,1
user_005331,user_035306,1
user_005331,user_035090,1
user_005331,user_015907,1
user_005331,user_035233,1
user_005331,user_035029,2
user_005331,user_001839,1
user_005331,user_008105,1
user_005331,user_035096,2
user_005331,user_035354,1
user_005331,user_013817,1
user_005331,user_035014,1
user_005331,user_035009,3
user_005331,user_035132,1
user_005331,user_007368,1
user_005331,user_010453,1
user_005331,user_007686,1
user_005331,user_035430,1
user_005331,user_005929,1
user_005331,user_035071,1
user_005331,user_007504,1
user_005331,user_011487,1
user_005331,user_035085,2
user_005331,user_008328,1
user_005331,user_035195,1
user_005331,user_035087,1
user_005331,user_035075,1
user_005331,user_035312,1
user_005331,user_010788,1
user_005331,user_035016,1
user_005331,user_035072,1
user_005331,user_014076,1
user_005331,user_035299,1
user_005331,user_035801,1
user_005331,user_005792,1
user_005331,user_036007,1
user_005332,user_035050,1
user_005332,user_008124,1
user_005333,user_035007,1
user_005333,user_035015,1
user_005334,user_035011,1
user_005334,user_015376,1
user_005335,user_013734,1
user_005335,user_035068,1
user_005335,user_034104,1
user_005335,user_035016,1
user_005335,user_001440,1
user_005336,user_035237,1
user_005336,user_035090,1
user_005336,user_035376,1
user_005336,user_010453,1
user_005337,user_035294,1
user_005338,user_035175,1
user_005338,user_015560,1
user_005338,user_035009,1
user_005338,user_008941,1
user_005339,user_001491,1
user_005339,user_027012,1
user_005340,user_035011,1
user_005340,user_004344,1
user_005340,user_020711,1
user_005341,user_016186,1
user_005341,user_024781,1
user_005341,user_035007,1
user_005341,user_001440,1
user_005341,user_024229,1
user_005341,user_035102,2
user_005341,user_035042,1
user_005341,user_006248,1
user_005341,user_011114,1
user_005341,user_036411,1
user_005341,user_035411,1
user_005341,user_035306,1
user_005341,user_012589,1
user_005341,user_035524,1
user_005341,user_035011,1
user_005341,user_035133,1
user_005341,user_035378,1
user_005341,user_036007,1
user_005341,user_035763,1
user_005341,user_035379,1
user_005341,user_035334,1
user_005341,user_035970,1
user_005341,user_036412,1
user_005341,user_035968,1
user_005341,user_036186,1
user_005342,user_012386,1
user_005342,user_035052,1
user_005343,user_035007,1
user_005343,user_035052,1
user_005343,user_020711,1
user_005343,user_008941,1
user_005343,user_011113,1
user_005343,user_001768,1
user_005343,user_035026,1
user_005343,user_035097,1
user_005343,user_035011,1
user_005343,user_035020,2
user_005343,user_035105,1
user_005343,user_035298,1
user_005343,user_035016,1
user_005343,user_015907,1
user_005343,user_035104,1
user_005343,user_035015,1
user_005343,user_035193,1
user_005343,user_002954,1
user_005343,user_035195,1
user_005343,user_035071,1
user_005344,user_035007,2
user_005344,user_035246,1
user_005344,user_035090,1
user_005344,user_035013,1
user_005344,user_020997,1
user_005344,user_035085,1
user_005344,user_035020,1
user_005344,user_015907,1
user_005344,user_035105,1
user_005344,user_005792,2
user_005344,user_006046,1
user_005344,user_035072,1
user_005344,user_035195,1
user_005344,user_010788,2
user_005344,user_035210,1
user_005344,user_011487,1
user_005344,user_035016,1
user_005344,user_035015,1
user_005344,user_035096,1
user_005344,user_035235,1
user_005344,user_035328,1
user_005344,user_035127,1
user_005344,user_035133,1
user_005344,user_035177,1
user_005344,user_035030,1
user_005344,user_035204,1
user_005344,user_035234,1
user_005344,user_020711,1
user_005344,user_035048,1
user_005344,user_035208,1
user_005344,user_035060,1
user_005344,user_030636,1
user_005344,user_010453,1
user_005344,user_035585,1
user_005344,user_035409,1
user_005344,user_001099,1
user_005344,user_000896,1
user_005344,user_035056,1
user_005344,user_007214,1
user_005344,user_021994,1
user_005344,user_035179,1
user_005345,user_035039,1
user_005345,user_035264,1
user_005345,user_017300,1
user_005345,user_034104,1
user_005345,user_016186,1
user_005345,user_035102,1
user_005346,user_035039,1
user_005346,user_035011,1
user_005346,user_035060,1
user_005347,user_034104,2
user_005348,user_023750,1
user_005348,user_008328,1
user_005349,user_035684,1
user_005349,user_035056,1
user_005349,user_035625,1
user_005350,user_035007,1
user_005350,user_035028,1
user_005350,user_035052,1
user_005350,user_035056,1
user_005350,user_035013,1
user_005350,user_035011,1
user_005350,user_011766,1
user_005350,user_035072,1
user_005350,user_035016,1
user_005351,user_015376,1
user_005351,user_035007,1
user_005351,user_035496,1
user_005351,user_036013,1
user_005351,user_035013,1
user_005352,user_035137,1
user_005352,user_013734,1
user_005352,user_007215,1
user_005353,user_035013,1
user_005353,user_024229,1
user_005353,user_016110,1
user_005353,user_008328,1
user_005353,user_030277,1
user_005353,user_004522,1
user_005353,user_010788,1
user_005353,user_035014,1
user_005354,user_035008,1
user_005355,user_035090,1
user_005355,user_010904,1
user_005356,user_035007,1
user_005356,user_035087,1
user_005356,user_035014,1
user_005356,user_035105,1
user_005356,user_035234,1
user_005356,user_035127,1
user_005356,user_010788,1
user_005357,user_026103,1
user_005357,user_035478,1
user_005357,user_005623,1
user_005357,user_035468,1
user_005357,user_035139,1
user_005358,user_035007,1
user_005358,user_035021,1
user_005359,user_035067,1
user_005359,user_026103,1
user_005359,user_036413,1
user_005360,user_035239,1
user_005361,user_001684,1
user_005361,user_035013,1
user_005361,user_035056,1
user_005362,user_015376,1
user_005362,user_035071,1
user_005362,user_004344,1
user_005363,user_026103,1
user_005363,user_011389,1
user_005364,user_035094,1
user_005365,user_035115,2
user_005365,user_035128,1
user_005365,user_012914,2
user_005365,user_008001,1
user_005365,user_035268,2
user_005365,user_028346,1
user_005365,user_035537,1
user_005365,user_035110,1
user_005365,user_035740,1
user_005365,user_011293,1
user_005365,user_000744,1
user_005366,user_017665,1
user_005367,user_026103,1
user_005367,user_026100,1
user_005368,user_035007,1
user_005369,user_015376,1
user_005369,user_035264,1
user_005369,user_035011,3
user_005369,user_035069,1
user_005369,user_035082,1
user_005369,user_009936,1
user_005369,user_034104,2
user_005369,user_008001,2
user_005369,user_018558,1
user_005369,user_000450,1
user_005369,user_035195,1
user_005369,user_004344,2
user_005369,user_035020,1
user_005369,user_035056,1
user_005369,user_001768,1
user_005369,user_035039,1
user_005369,user_035090,1
user_005369,user_035068,1
user_005369,user_008584,1
user_005369,user_035060,1
user_005369,user_022979,1
user_005369,user_035014,1
user_005369,user_001435,1
user_005369,user_035349,1
user_005369,user_005929,1
user_005369,user_010453,1
user_005370,user_020711,1
user_005370,user_035007,1
user_005371,user_035161,1
user_005371,user_022979,1
user_005371,user_013103,1
user_005371,user_015376,1
user_005371,user_035370,1
user_005371,user_035105,1
user_005371,user_035584,1
user_005371,user_018558,1
user_005371,user_000211,1
user_005371,user_004522,1
user_005371,user_035126,1
user_005372,user_035011,1
user_005372,user_027576,1
user_005373,user_035294,1
user_005374,user_035048,1
user_005375,user_032106,1
user_005375,user_035071,1
user_005375,user_035259,1
user_005375,user_035082,1
user_005375,user_013817,1
user_005375,user_035266,1
user_005376,user_035007,1
user_005376,user_035015,1
user_005376,user_035072,1
user_005377,user_035069,1
user_005377,user_035014,1
user_005378,user_035264,1
user_005378,user_015376,1
user_005378,user_035015,1
user_005379,user_016033,1
user_005379,user_035007,1
user_005379,user_035176,1
user_005380,user_035011,1
user_005380,user_034104,1
user_005380,user_035428,1
user_005381,user_032935,1
user_005381,user_007246,1
user_005381,user_035297,1
user_005381,user_035097,1
user_005382,user_011939,2
user_005382,user_035007,1
user_005382,user_035042,1
user_005382,user_035238,1
user_005382,user_008328,1
user_005382,user_035737,1
user_005382,user_016110,1
user_005382,user_011114,2
user_005382,user_035047,1
user_005382,user_006046,1
user_005382,user_035354,1
user_005382,user_008941,1
user_005382,user_003835,1
user_005382,user_035233,1
user_005382,user_035280,1
user_005382,user_035060,1
user_005382,user_035208,1
user_005382,user_036061,1
user_005382,user_035029,1
user_005383,user_035011,1
user_005384,user_036414,1
user_005384,user_035010,1
user_005385,user_035696,1
user_005385,user_035047,1
user_005386,user_035056,1
user_005387,user_004344,1
user_005387,user_015376,2
user_005387,user_036415,1
user_005387,user_035052,1
user_005387,user_034104,1
user_005387,user_035069,1
user_005387,user_017300,1
user_005387,user_010023,1
user_005387,user_002252,1
user_005387,user_035011,1
user_005388,user_035011,1
user_005388,user_002252,1
user_005388,user_034104,1
user_005388,user_035060,1
user_005389,user_035007,1
user_005389,user_035013,1
user_005390,user_035052,1
user_005390,user_035075,1
user_005390,user_000214,1
user_005391,user_035294,1
user_005392,user_036416,1
user_005393,user_011939,1
user_005393,user_015294,1
user_005393,user_024348,1
user_005394,user_015376,1
user_005394,user_002252,1
user_005394,user_035039,1
user_005395,user_035164,1
user_005395,user_035011,1
user_005395,user_036349,1
user_005395,user_035044,1
user_005396,user_035071,1
user_005396,user_001768,1
user_005397,user_004344,1
user_005397,user_035014,1
user_005398,user_035011,1
user_005399,user_035478,1
user_005399,user_035067,2
user_005399,user_035239,1
user_005399,user_002377,1
user_005399,user_026100,1
user_005399,user_012170,1
user_005399,user_026103,1
user_005400,user_001768,1
user_005400,user_035009,1
user_005401,user_035188,1
user_005401,user_017667,1
user_005401,user_029264,1
user_005402,user_035478,3
user_005402,user_035240,1
user_005403,user_004344,1
user_005403,user_016110,1
user_005404,user_035064,4
user_005404,user_011939,4
user_005404,user_035020,2
user_005404,user_004563,4
user_005404,user_035045,1
user_005404,user_035582,1
user_005404,user_035387,2
user_005404,user_035389,2
user_005404,user_001839,1
user_005404,user_035578,1
user_005404,user_035013,1
user_005404,user_006259,1
user_005404,user_000214,1
user_005404,user_008328,1
user_005404,user_003377,1
user_005404,user_035927,1
user_005404,user_035029,3
user_005404,user_035476,4
user_005404,user_011114,1
user_005404,user_025835,2
user_005404,user_035132,2
user_005404,user_010788,1
user_005404,user_035342,3
